Date,Gold Price (INR / 10gms),Silver Price (INR / 1kg),Price_Nifty,Price_Sensex
02-01-2018,26941.49638,35030.82415,"10,435.55","33,812.75"
03-01-2018,26793.886,34895.83221,"10,435.55","33,812.75"
04-01-2018,26802.26006,34927.55533,"10,435.55","33,812.75"
05-01-2018,26835.32914,34951.22586,"10,435.55","33,812.75"
06-01-2018,26835.32914,34951.22586,"10,435.55","33,812.75"
07-01-2018,26835.32914,34951.22586,"10,435.55","33,812.75"
08-01-2018,26847.9867,34924.04497,"10,435.55","33,812.75"
09-01-2018,26744.67861,34792.56245,"10,435.55","33,812.75"
10-01-2018,27001.16849,35057.02005,"10,435.55","33,812.75"
11-01-2018,27121.59897,34869.30943,"10,435.55","33,812.75"
12-01-2018,27160.97619,35046.42089,"10,435.55","33,812.75"
13-01-2018,27160.97619,35046.42089,"10,435.55","33,812.75"
14-01-2018,27160.97619,35046.42089,"10,435.55","33,812.75"
15-01-2018,27379.8447,35419.51162,"10,442.20","33,812.26"
16-01-2018,27241.0144,34912.85686,"10,443.20","33,793.38"
17-01-2018,27480.50481,35408.93855,"10,504.80","33,969.64"
18-01-2018,27337.00913,35069.02011,"10,558.85","34,153.85"
19-01-2018,27411.72257,34989.75636,"10,623.60","34,352.79"
20-01-2018,27411.72257,34989.75636,"10,623.60","34,352.79"
21-01-2018,27411.72257,34989.75636,"10,623.60","34,352.79"
22-01-2018,27348.2587,34960.04705,"10,637.00","34,443.19"
23-01-2018,27385.25418,34873.37753,"10,632.20","34,433.07"
24-01-2018,27745.63732,35232.88066,"10,651.20","34,503.49"
25-01-2018,27696.19998,35812.20146,"10,681.25","34,592.39"
26-01-2018,27657.62249,35564.61821,"10,681.25","34,592.39"
27-01-2018,27657.62249,35564.61821,"10,681.25","34,592.39"
28-01-2018,27657.62249,35564.61821,"10,681.25","34,592.39"
29-01-2018,27465.89435,35429.64457,"10,741.55","34,843.51"
30-01-2018,27530.33412,35403.16221,"10,700.45","34,771.05"
31-01-2018,27576.90887,35325.83471,"10,788.55","35,081.82"
01-02-2018,27455.76835,35185.79476,"10,817.00","35,260.29"
02-02-2018,27379.65778,35243.99475,"10,894.70","35,511.58"
03-02-2018,27379.65778,35243.99475,"10,894.70","35,511.58"
04-02-2018,27379.65778,35243.99475,"10,894.70","35,511.58"
05-02-2018,27497.5813,34794.6674,"10,966.20","35,798.01"
06-02-2018,27530.20965,34748.77371,"11,083.70","36,139.98"
07-02-2018,27248.0933,34331.38393,"11,086.00","36,161.64"
08-02-2018,27151.89161,33737.32702,"11,069.65","36,050.44"
09-02-2018,27225.3851,33884.11637,"11,130.40","36,283.25"
10-02-2018,27225.3851,33884.11637,"11,130.40","36,283.25"
11-02-2018,27225.3851,33884.11637,"11,130.40","36,283.25"
12-02-2018,27298.08776,33908.42407,"11,049.65","36,033.73"
13-02-2018,27391.81701,34318.56653,"11,027.70","35,965.02"
14-02-2018,27602.6164,34248.93395,"11,016.90","35,906.66"
15-02-2018,27839.59417,34633.52967,"10,760.60","35,066.75"
16-02-2018,27774.00803,34581.42336,"10,666.55","34,757.16"
17-02-2018,27774.00803,34581.42336,"10,666.55","34,757.16"
18-02-2018,27774.00803,34581.42336,"10,666.55","34,757.16"
19-02-2018,27872.78086,34608.11644,"10,498.25","34,195.94"
20-02-2018,27786.91151,34364.22912,"10,476.70","34,082.71"
21-02-2018,27746.99948,34274.4785,"10,576.85","34,413.16"
22-02-2018,27714.97396,34352.92252,"10,454.95","34,005.76"
23-02-2018,27730.70971,34685.57463,"10,539.75","34,300.47"
24-02-2018,27730.70971,34685.57463,"10,539.75","34,300.47"
25-02-2018,27730.70971,34685.57463,"10,539.75","34,300.47"
26-02-2018,27820.28185,34777.96014,"10,500.90","34,155.95"
27-02-2018,27612.22111,34594.6817,"10,545.50","34,297.47"
28-02-2018,27502.25819,34308.69406,"10,452.30","34,010.76"
01-03-2018,27430.22727,34220.92586,"10,378.40","33,774.66"
02-03-2018,27697.15551,34446.01999,"10,360.40","33,703.59"
03-03-2018,27697.15551,34446.01999,"10,360.40","33,703.59"
04-03-2018,27697.15551,34446.01999,"10,360.40","33,703.59"
05-03-2018,27672.93628,34601.64935,"10,397.45","33,844.86"
06-03-2018,27824.92533,34734.13391,"10,382.70","33,819.50"
07-03-2018,27734.74518,34725.80363,"10,491.05","34,142.15"
08-03-2018,27560.00811,34382.20543,"10,582.60","34,445.75"
09-03-2018,27636.19941,34498.1635,"10,554.30","34,346.39"
10-03-2018,27636.19941,34498.1635,"10,554.30","34,346.39"
11-03-2018,27636.19941,34498.1635,"10,554.30","34,346.39"
12-03-2018,27552.66895,34369.03822,"10,492.85","34,184.04"
13-03-2018,27619.61326,34473.62048,"10,458.35","34,046.94"
14-03-2018,27586.01901,34608.88109,"10,358.85","33,746.78"
15-03-2018,27488.89952,34435.38351,"10,249.25","33,317.20"
16-03-2018,27385.67357,34438.51401,"10,154.20","33,033.09"
17-03-2018,27385.67357,34438.51401,"10,154.20","33,033.09"
18-03-2018,27385.67357,34438.51401,"10,154.20","33,033.09"
19-03-2018,27453.92275,34066.37702,"10,242.65","33,351.57"
20-03-2018,27485.79371,34068.96627,"10,226.85","33,307.14"
21-03-2018,27712.34493,34070.23448,"10,421.40","33,917.94"
22-03-2018,27804.56848,34558.28698,"10,426.85","33,856.78"
23-03-2018,28210.52123,34629.43085,"10,410.90","33,835.74"
24-03-2018,28210.52123,34629.43085,"10,410.90","33,835.74"
25-03-2018,28210.52123,34629.43085,"10,410.90","33,835.74"
26-03-2018,28253.93504,34701.11365,"10,360.15","33,685.54"
27-03-2018,27955.08783,34676.85427,"10,195.15","33,176.00"
28-03-2018,27817.86883,34353.48655,"10,094.25","32,923.12"
29-03-2018,27729.8328,34100.66684,"10,124.35","32,996.76"
30-03-2018,27729.8328,34100.66684,"10,124.35","32,996.76"
31-03-2018,27729.8328,34100.66684,"10,124.35","32,996.76"
01-04-2018,27729.8328,34100.66684,"10,124.35","32,996.76"
02-04-2018,27729.8328,34100.66684,"10,124.35","32,996.76"
03-04-2018,27912.69962,34580.80901,"10,155.25","33,136.18"
04-04-2018,27943.84347,34394.35157,"10,114.75","33,006.27"
05-04-2018,27761.38806,34092.74929,"9,998.05","32,596.54"
06-04-2018,27768.23281,33948.91745,"10,130.65","33,066.41"
07-04-2018,27768.23281,33948.91745,"10,130.65","33,066.41"
08-04-2018,27768.23281,33948.91745,"10,130.65","33,066.41"
09-04-2018,27801.00717,34105.51876,"10,184.15","33,174.39"
10-04-2018,27958.95058,34433.18234,"10,113.70","32,968.68"
11-04-2018,28202.09226,34585.7974,"10,211.80","33,255.36"
12-04-2018,28140.59796,34941.04142,"10,245.00","33,370.63"
13-04-2018,28201.78132,34640.94669,"10,128.40","33,019.07"
14-04-2018,28201.78132,34640.94669,"10,128.40","33,019.07"
15-04-2018,28201.78132,34640.94669,"10,128.40","33,019.07"
16-04-2018,28305.17918,34821.65298,"10,325.15","33,596.80"
17-04-2018,28245.86978,34989.0161,"10,331.60","33,626.97"
18-04-2018,28533.89488,35776.89509,"10,379.35","33,788.54"
19-04-2018,28491.0651,36326.84743,"10,402.25","33,880.25"
20-04-2018,28306.25618,36231.16089,"10,417.15","33,940.44"
21-04-2018,28306.25618,36231.16089,"10,417.15","33,940.44"
22-04-2018,28306.25618,36231.16089,"10,417.15","33,940.44"
23-04-2018,28186.32056,36044.35088,"10,458.65","34,101.13"
24-04-2018,28419.87764,35491.43014,"10,480.60","34,192.65"
25-04-2018,28214.90085,35363.35888,"10,528.35","34,305.43"
26-04-2018,28411.09024,35656.38076,"10,548.70","34,395.06"
27-04-2018,28380.58515,35499.89199,"10,526.20","34,331.68"
28-04-2018,28380.58515,35499.89199,"10,526.20","34,331.68"
29-04-2018,28380.58515,35499.89199,"10,526.20","34,331.68"
30-04-2018,28123.17092,35079.0085,"10,565.30","34,427.29"
01-05-2018,27925.21412,34716.90991,"10,564.05","34,415.58"
02-05-2018,27864.39035,34931.97226,"10,584.70","34,450.77"
03-05-2018,28242.91284,35361.35963,"10,614.35","34,616.64"
04-05-2018,28062.84138,35180.35293,"10,570.55","34,501.27"
05-05-2018,28062.84138,35180.35293,"10,570.55","34,501.27"
06-05-2018,28062.84138,35180.35293,"10,570.55","34,501.27"
07-05-2018,28062.84138,35180.35293,"10,570.55","34,501.27"
08-05-2018,28200.2709,35493.14672,"10,617.80","34,713.60"
09-05-2018,28369.33511,35498.10627,"10,692.30","34,969.70"
10-05-2018,28552.62315,35939.75919,"10,739.35","35,160.36"
11-05-2018,28628.07416,36229.58605,"10,718.05","35,176.42"
12-05-2018,28628.07416,36229.58605,"10,718.05","35,176.42"
13-05-2018,28628.07416,36229.58605,"10,718.05","35,176.42"
14-05-2018,28579.60039,36042.53881,"10,679.65","35,103.14"
15-05-2018,28125.81745,35640.51462,"10,618.25","34,915.38"
16-05-2018,28260.24681,35575.62919,"10,715.50","35,208.14"
17-05-2018,28095.49839,35699.47585,"10,717.80","35,216.32"
18-05-2018,28065.213,35705.10294,"10,741.70","35,319.35"
19-05-2018,28065.213,35705.10294,"10,741.70","35,319.35"
20-05-2018,28065.213,35705.10294,"10,741.70","35,319.35"
21-05-2018,28159.49994,35714.3811,"10,716.55","35,246.27"
22-05-2018,28314.19358,36305.58211,"10,806.50","35,535.79"
23-05-2018,28186.13886,36145.60709,"10,806.60","35,556.71"
24-05-2018,28657.44976,36259.68468,"10,801.85","35,543.94"
25-05-2018,28606.84523,36584.28154,"10,741.10","35,387.88"
26-05-2018,28606.84523,36584.28154,"10,741.10","35,387.88"
27-05-2018,28606.84523,36584.28154,"10,741.10","35,387.88"
28-05-2018,28606.84523,36584.28154,"10,741.10","35,387.88"
29-05-2018,28068.99437,35695.61422,"10,682.70","35,149.12"
30-05-2018,28365.65941,35699.68821,"10,596.40","34,848.30"
31-05-2018,28299.11087,35879.28792,"10,516.70","34,616.13"
01-06-2018,28061.98077,35592.2852,"10,536.70","34,651.24"
02-06-2018,28061.98077,35592.2852,"10,536.70","34,651.24"
03-06-2018,28061.98077,35592.2852,"10,536.70","34,651.24"
04-06-2018,27900.26952,35407.03469,"10,430.35","34,344.91"
05-06-2018,27857.07862,35326.6695,"10,513.85","34,663.11"
06-06-2018,28044.30752,35689.02915,"10,605.15","34,924.87"
07-06-2018,27873.34658,35979.12418,"10,688.65","35,165.48"
08-06-2018,28136.84096,36237.08691,"10,633.30","34,949.24"
09-06-2018,28136.84096,36237.08691,"10,633.30","34,949.24"
10-06-2018,28136.84096,36237.08691,"10,633.30","34,949.24"
11-06-2018,28212.14391,36383.15881,"10,614.35","34,906.11"
12-06-2018,28167.51203,36558.22703,"10,736.15","35,322.38"
13-06-2018,28117.4559,36672.11295,"10,696.20","35,227.26"
14-06-2018,28329.73926,37240.20609,"10,628.50","35,011.89"
15-06-2018,27967.77677,37482.58742,"10,593.15","34,903.21"
16-06-2018,27967.77677,37482.58742,"10,593.15","34,903.21"
17-06-2018,27967.77677,37482.58742,"10,593.15","34,903.21"
18-06-2018,28039.71368,36330.96216,"10,684.65","35,178.88"
19-06-2018,27913.35674,35773.45527,"10,768.35","35,463.08"
20-06-2018,27981.31525,35761.71078,"10,767.65","35,443.67"
21-06-2018,27702.76889,35543.29903,"10,786.95","35,483.47"
22-06-2018,27721.48401,35876.40348,"10,842.85","35,692.52"
23-06-2018,27721.48401,35876.40348,"10,842.85","35,692.52"
24-06-2018,27721.48401,35876.40348,"10,842.85","35,692.52"
25-06-2018,27680.04004,35726.38572,"10,856.70","35,739.16"
26-06-2018,27597.05979,35528.23099,"10,808.05","35,599.82"
27-06-2018,27574.0928,35626.97627,"10,817.70","35,622.14"
28-06-2018,27732.51434,35697.39971,"10,799.85","35,548.26"
29-06-2018,27671.83636,35473.59246,"10,710.45","35,286.74"
30-06-2018,27671.83636,35473.59246,"10,710.45","35,286.74"
01-07-2018,27671.83636,35473.59246,"10,710.45","35,286.74"
02-07-2018,27460.74683,35167.71392,"10,772.05","35,547.33"
03-07-2018,27652.31313,35190.84067,"10,741.10","35,432.39"
04-07-2018,27669.83621,35357.18727,"10,821.85","35,689.60"
05-07-2018,27724.05203,35220.91835,"10,762.45","35,470.35"
06-07-2018,27797.42531,35417.9964,"10,769.15","35,490.04"
07-07-2018,27797.42531,35417.9964,"10,769.15","35,490.04"
08-07-2018,27797.42531,35417.9964,"10,769.15","35,490.04"
09-07-2018,27914.33868,35842.62575,"10,671.40","35,217.11"
10-07-2018,27681.77776,35165.12916,"10,589.10","35,037.64"
11-07-2018,27659.66803,35176.89122,"10,714.30","35,423.48"
12-07-2018,27528.0871,34998.38668,"10,657.30","35,264.41"
13-07-2018,27339.47742,34810.11017,"10,699.90","35,378.60"
14-07-2018,27339.47742,34810.11017,"10,699.90","35,378.60"
15-07-2018,27339.47742,34810.11017,"10,699.90","35,378.60"
16-07-2018,27330.25458,34815.19015,"10,769.90","35,645.40"
17-07-2018,27167.29923,34752.45854,"10,749.75","35,574.55"
18-07-2018,26910.77392,33932.4091,"10,772.65","35,657.86"
19-07-2018,26860.59158,33665.36303,"10,852.90","35,934.72"
20-07-2018,27232.9482,34064.73358,"10,947.25","36,239.62"
21-07-2018,27232.9482,34064.73358,"10,947.25","36,239.62"
22-07-2018,27232.9482,34064.73358,"10,947.25","36,239.62"
23-07-2018,27069.13717,34218.9958,"10,948.30","36,265.93"
24-07-2018,27185.73589,34326.59776,"11,023.20","36,548.41"
25-07-2018,27295.83888,34499.36924,"11,018.90","36,541.63"
26-07-2018,27138.11139,34324.49097,"10,936.85","36,323.77"
27-07-2018,27015.55753,33892.22483,"11,008.05","36,519.96"
28-07-2018,27015.55753,33892.22483,"11,008.05","36,519.96"
29-07-2018,27015.55753,33892.22483,"11,008.05","36,519.96"
30-07-2018,26989.6215,34161.56537,"10,980.45","36,373.44"
31-07-2018,26927.75029,34030.48339,"10,957.10","36,351.23"
01-08-2018,26826.93571,34056.34374,"11,010.20","36,496.37"
02-08-2018,26705.82434,33946.68526,"11,084.75","36,718.60"
03-08-2018,26833.01511,33885.97484,"11,134.30","36,825.10"
04-08-2018,26833.01511,33885.97484,"11,134.30","36,825.10"
05-08-2018,26833.01511,33885.97484,"11,134.30","36,825.10"
06-08-2018,26654.22463,33812.18344,"11,132.00","36,858.23"
07-08-2018,26820.83072,34213.23439,"11,167.30","36,984.64"
08-08-2018,26685.07549,33854.11793,"11,278.35","37,336.85"
09-08-2018,26803.66214,34168.13027,"11,319.55","37,494.40"
10-08-2018,26843.80882,33985.80045,"11,356.50","37,606.58"
11-08-2018,26843.80882,33985.80045,"11,356.50","37,606.58"
12-08-2018,26843.80882,33985.80045,"11,356.50","37,606.58"
13-08-2018,26583.41108,33629.2829,"11,346.20","37,521.62"
14-08-2018,26919.50073,33812.42218,"11,244.70","37,165.16"
15-08-2018,26582.62156,33340.72459,"11,244.70","37,165.16"
16-08-2018,26815.97528,33179.20358,"11,360.80","37,556.16"
17-08-2018,26522.38123,32995.42675,"11,387.10","37,691.89"
18-08-2018,26522.38123,32995.42675,"11,387.10","37,691.89"
19-08-2018,26522.38123,32995.42675,"11,387.10","37,691.89"
20-08-2018,26689.80884,33250.99248,"11,389.45","37,665.80"
21-08-2018,26731.33156,33185.50209,"11,450.00","37,887.56"
22-08-2018,26856.19086,33237.80443,"11,470.70","38,024.37"
23-08-2018,26780.88521,32848.61377,"11,429.50","37,869.23"
24-08-2018,27060.73911,33032.31242,"11,355.75","37,644.90"
25-08-2018,27060.73911,33032.31242,"11,355.75","37,644.90"
26-08-2018,27060.73911,33032.31242,"11,355.75","37,644.90"
27-08-2018,27060.73911,33032.31242,"11,355.75","37,644.90"
28-08-2018,27260.86333,33506.85614,"11,435.10","37,852.00"
29-08-2018,27137.13666,33104.51233,"11,385.05","37,663.56"
30-08-2018,27149.09075,33253.27118,"11,470.75","37,947.88"
31-08-2018,27345.89418,33328.12833,"11,551.75","38,278.75"
01-09-2018,27345.89418,33328.12833,"11,551.75","38,278.75"
02-09-2018,27345.89418,33328.12833,"11,551.75","38,278.75"
03-09-2018,27392.78573,33155.30292,"11,570.90","38,285.75"
04-09-2018,27263.18479,32623.78832,"11,582.75","38,336.76"
05-09-2018,27539.47182,32609.20162,"11,557.10","38,251.80"
06-09-2018,27799.79855,32905.78984,"11,691.95","38,694.11"
07-09-2018,27729.8256,32809.03963,"11,738.50","38,896.63"
08-09-2018,27729.8256,32809.03963,"11,738.50","38,896.63"
09-09-2018,27729.8256,32809.03963,"11,738.50","38,896.63"
10-09-2018,27616.03492,32806.4463,"11,691.90","38,722.93"
11-09-2018,27714.6464,32900.73374,"11,676.80","38,690.10"
12-09-2018,27919.69341,33054.80597,"11,680.50","38,645.07"
13-09-2018,27977.85265,32896.75599,"11,582.35","38,312.52"
14-09-2018,27834.95661,32919.33177,"11,520.30","38,157.92"
15-09-2018,27834.95661,32919.33177,"11,520.30","38,157.92"
16-09-2018,27834.95661,32919.33177,"11,520.30","38,157.92"
17-09-2018,27773.13161,32743.59555,"11,476.95","38,018.31"
18-09-2018,27987.5604,33136.41338,"11,536.90","38,242.81"
19-09-2018,28126.58495,33156.78614,"11,589.10","38,389.82"
20-09-2018,28107.68212,33100.70068,"11,438.10","37,922.17"
21-09-2018,27751.21552,33175.51668,"11,287.50","37,413.13"
22-09-2018,27751.21552,33175.51668,"11,287.50","37,413.13"
23-09-2018,27751.21552,33175.51668,"11,287.50","37,413.13"
24-09-2018,27931.98295,33244.34304,"11,369.90","37,717.96"
25-09-2018,28078.40343,33383.841,"11,515.20","38,090.64"
26-09-2018,27905.44559,33823.01235,"11,377.75","37,585.51"
27-09-2018,27666.25768,33655.0899,"11,278.90","37,290.67"
28-09-2018,27697.98463,33372.89283,"11,234.35","37,121.22"
29-09-2018,27697.98463,33372.89283,"11,234.35","37,121.22"
30-09-2018,27697.98463,33372.89283,"11,234.35","37,121.22"
01-10-2018,27723.07761,33915.22926,"11,143.10","36,841.60"
02-10-2018,28241.42032,34003.63591,"11,143.10","36,841.60"
03-10-2018,28160.52869,34544.23828,"10,967.40","36,305.02"
04-10-2018,28375.78166,34495.6322,"11,067.45","36,652.06"
05-10-2018,28494.33942,34641.52329,"11,053.80","36,542.27"
06-10-2018,28494.33942,34641.52329,"11,053.80","36,542.27"
07-10-2018,28494.33942,34641.52329,"11,053.80","36,542.27"
08-10-2018,28148.91985,34304.2357,"10,977.55","36,324.17"
09-10-2018,28228.16105,34108.08545,"10,930.45","36,227.14"
10-10-2018,28404.91582,34353.0763,"11,008.30","36,526.14"
11-10-2018,28953.19864,34583.88788,"10,858.25","35,975.63"
12-10-2018,29036.58689,34755.82444,"10,599.25","35,169.16"
13-10-2018,29036.58689,34755.82444,"10,599.25","35,169.16"
14-10-2018,29036.58689,34755.82444,"10,599.25","35,169.16"
15-10-2018,29105.40812,34880.58179,"10,316.45","34,376.99"
16-10-2018,29185.47588,34990.79358,"10,348.05","34,474.38"
17-10-2018,29026.81528,34599.31197,"10,301.05","34,299.47"
18-10-2018,28937.01398,34343.4798,"10,460.10","34,760.89"
19-10-2018,29024.1353,34535.37621,"10,234.65","34,001.15"
20-10-2018,29024.1353,34535.37621,"10,234.65","34,001.15"
21-10-2018,29024.1353,34535.37621,"10,234.65","34,001.15"
22-10-2018,28832.02904,34509.74268,"10,472.50","34,733.58"
23-10-2018,29226.53053,34796.58536,"10,512.50","34,865.10"
24-10-2018,28968.08148,34710.84974,"10,584.75","35,162.48"
25-10-2018,28974.16294,34699.31441,"10,453.05","34,779.58"
26-10-2018,29045.96274,34581.60982,"10,303.55","34,315.63"
27-10-2018,29045.96274,34581.60982,"10,303.55","34,315.63"
28-10-2018,29045.96274,34581.60982,"10,303.55","34,315.63"
29-10-2018,28936.37372,34442.46628,"10,245.25","34,134.38"
30-10-2018,28992.8529,34129.41922,"10,146.80","33,847.23"
31-10-2018,28768.81056,33955.69723,"10,224.75","34,033.96"
01-11-2018,29318.65562,34411.28812,"10,124.90","33,690.09"
02-11-2018,28948.91234,34820.45945,"10,030.00","33,349.31"
03-11-2018,28948.91234,34820.45945,"10,030.00","33,349.31"
04-11-2018,28948.91234,34820.45945,"10,030.00","33,349.31"
05-11-2018,28883.30414,34538.07965,"10,250.85","34,067.40"
06-11-2018,28850.25069,34434.77469,"10,198.40","33,891.13"
07-11-2018,28957.91219,34539.01149,"10,386.60","34,442.05"
08-11-2018,28486.81767,33719.23277,"10,380.45","34,431.97"
09-11-2018,28186.22394,33365.56474,"10,553.00","35,011.65"
10-11-2018,28186.22394,33365.56474,"10,553.00","35,011.65"
11-11-2018,28186.22394,33365.56474,"10,553.00","35,011.65"
12-11-2018,28088.86772,32992.27464,"10,524.00","34,950.92"
13-11-2018,28155.3467,32837.36467,"10,530.00","34,991.91"
14-11-2018,28087.50458,32610.21724,"10,598.85","35,237.68"
15-11-2018,28169.61426,32845.37274,"10,585.20","35,158.55"
16-11-2018,28254.38347,33018.15018,"10,482.20","34,812.99"
17-11-2018,28254.38347,33018.15018,"10,482.20","34,812.99"
18-11-2018,28254.38347,33018.15018,"10,482.20","34,812.99"
19-11-2018,28189.86366,33137.39704,"10,582.50","35,144.49"
20-11-2018,28151.43225,33238.48583,"10,576.30","35,141.99"
21-11-2018,28151.79408,33108.95283,"10,616.70","35,260.54"
22-11-2018,28126.26466,33282.5364,"10,682.20","35,457.16"
23-11-2018,27867.36108,32464.28572,"10,763.40","35,774.88"
24-11-2018,27867.36108,32464.28572,"10,763.40","35,774.88"
25-11-2018,27867.36108,32464.28572,"10,763.40","35,774.88"
26-11-2018,27796.76742,32672.67578,"10,656.20","35,474.51"
27-11-2018,27801.67072,32498.26806,"10,600.05","35,199.80"
28-11-2018,27648.06416,32245.63016,"10,526.75","34,981.02"
29-11-2018,27845.95041,32393.27075,"10,628.60","35,354.08"
30-11-2018,27311.74057,31931.55328,"10,685.60","35,513.14"
01-12-2018,27311.74057,31931.55328,"10,685.60","35,513.14"
02-12-2018,27311.74057,31931.55328,"10,685.60","35,513.14"
03-12-2018,27593.59251,32263.17388,"10,728.85","35,716.95"
04-12-2018,28106.98048,32961.06032,"10,858.70","36,170.41"
05-12-2018,28064.88443,32881.26277,"10,876.75","36,194.30"
06-12-2018,28311.7727,32765.14357,"10,883.75","36,241.00"
07-12-2018,28286.88837,32955.48766,"10,869.50","36,134.31"
08-12-2018,28286.88837,32955.48766,"10,869.50","36,134.31"
09-12-2018,28286.88837,32955.48766,"10,869.50","36,134.31"
10-12-2018,28573.76188,33338.15876,"10,782.90","35,884.41"
11-12-2018,29023.03423,34120.06915,"10,601.15","35,312.13"
12-12-2018,28953.61829,34061.02958,"10,693.70","35,673.25"
13-12-2018,28699.90033,33901.79335,"10,488.45","34,959.72"
14-12-2018,28405.87982,33525.53752,"10,549.15","35,150.01"
15-12-2018,28405.87982,33525.53752,"10,549.15","35,150.01"
16-12-2018,28405.87982,33525.53752,"10,549.15","35,150.01"
17-12-2018,28706.43383,33754.59541,"10,737.60","35,779.07"
18-12-2018,28685.71447,33730.97534,"10,791.55","35,929.64"
19-12-2018,28474.39999,33227.69624,"10,805.45","35,962.93"
20-12-2018,28628.91159,33566.10631,"10,888.35","36,270.07"
21-12-2018,28436.65464,33202.27769,"10,908.70","36,347.08"
22-12-2018,28436.65464,33202.27769,"10,908.70","36,347.08"
23-12-2018,28436.65464,33202.27769,"10,908.70","36,347.08"
24-12-2018,28436.65464,33202.27769,"10,967.30","36,484.33"
25-12-2018,28436.65464,33202.27769,"10,967.30","36,484.33"
26-12-2018,28436.65464,33202.27769,"10,967.30","36,484.33"
27-12-2018,28598.13286,33954.64434,"10,951.70","36,431.67"
28-12-2018,28780.42903,34417.2527,"10,754.00","35,742.07"
29-12-2018,28780.42903,34417.2527,"10,754.00","35,742.07"
30-12-2018,28780.42903,34417.2527,"10,754.00","35,742.07"
